GDALT,NE,DNE,TR,DTR,UT1_UNIX,AZM,ELM,TIME,COR_NE
154.97,7.51081e+10,3.90236e+09,1.2533,0.12,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.69241e+11
166.15,5.52836e+10,4.28571e+09,1.2352,0.1769,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.2357e+11
179.08,4.5673e+10,3.73507e+09,1.2987,0.1949,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.04989e+11
193.64,5.58296e+10,3.89003e+09,1.2277,0.1608,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.24372e+11
208.02,3.30044e+10,4.064e+09,1.15,0.2736,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,7.09595e+10
222.66,7.69859e+10,4.33325e+09,1.0857,0.1219,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.60569e+11
239.35,1.25825e+11,4.44827e+09,1.4873,0.0902,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,3.12965e+11
257.88,1.22212e+11,4.86362e+09,1.718,0.1122,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,3.32172e+11
276.7,1.49616e+11,5.72777e+09,1.9857,0.1178,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,4.46708e+11
295.54,1.25373e+11,5.867e+09,1.8194,0.1357,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,3.53477e+11
316.7,1.21552e+11,5.75557e+09,1.4513,0.1178,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,2.9796e+11
337.28,1.19943e+11,6.79035e+09,1.5651,0.1487,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,3.07666e+11
358.9,1.06623e+11,7.06165e+09,1.5172,0.1686,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,2.68391e+11
381.71,1.48e+11,6.95908e+09,0.9795,0.0916,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,2.92966e+11
407.18,1.11199e+11,6.19389e+09,0.7765,0.1013,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.97545e+11
432.86,1.10492e+11,7.48662e+09,0.9785,0.1355,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,2.18608e+11
459.07,1.16532e+11,7.7287e+09,1.2922,0.1526,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,2.67115e+11
486.78,8.24195e+10,7.76745e+09,1.0212,0.1907,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.66586e+11
514.85,8.46402e+10,8.03115e+09,1.0756,0.2006,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.75679e+11
545.09,4.85383e+10,7.36206e+09,0.8508,0.2841,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,8.98347e+10
576.13,4.91853e+10,7.71579e+09,1.1122,0.3407,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.03889e+11
606.57,1.61455e+10,2.31178e+09,0.01,0.01,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,1.6307e+10
639.49,2.82962e+10,6.43113e+09,0.7163,0.3684,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,4.85648e+10
672.98,2.36538e+10,2.24057e+09,2.5274,0.2375,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,8.34364e+10
706.76,2.52878e+10,1.01577e+10,0.7558,0.6962,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,4.44003e+10
742.57,1.49228e+10,9.42242e+09,1.0789,1.296,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,3.1023e+10
764.01,6.18436e+10,1.95101e+09,8.1348,0.2519,1.50474e+09,359.45,30,2017-09-06 23:45:57.600,5.64929e+11
76.97,8.29874e+10,8.16396e+08,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.65975e+11
82.57,9.61058e+10,2.98106e+08,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.92212e+11
87.4,1.14818e+11,2.52166e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.29636e+11
93.39,7.7342e+10,1.73615e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.54684e+11
97.98,5.8071e+10,2.69941e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.16142e+11
101.66,8.73948e+10,5.4466e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.7479e+11
106.61,1.36654e+11,2.28986e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.73308e+11
113.87,1.5043e+11,2.32713e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,3.0086e+11
121.19,1.41129e+11,5.49366e+09,1.0276,0.0794,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.86153e+11
128.42,1.30734e+11,5.57502e+09,1.1411,0.0927,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.79915e+11
135.37,1.28618e+11,6.43915e+09,1.2464,0.1141,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.88927e+11
144.27,8.66468e+10,4.72148e+09,1.135,0.1177,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.84991e+11
155.16,7.94673e+10,5.49638e+09,1.4384,0.1686,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.93773e+11
166.13,5.9697e+10,5.53827e+09,1.2817,0.2136,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.36211e+11
178.97,5.12287e+10,4.70599e+09,1.6908,0.2615,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.37846e+11
193.35,4.83987e+10,4.32077e+09,1.2892,0.2154,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.10794e+11
208.01,3.57054e+10,3.91191e+09,0.7898,0.2035,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,6.39055e+10
222.83,7.9522e+10,4.02286e+09,1.1761,0.1138,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.73048e+11
239.07,1.13554e+11,4.09718e+09,1.3762,0.0897,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.69827e+11
257.78,1.31635e+11,4.77361e+09,2.0803,0.1181,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,4.05475e+11
276.65,1.38636e+11,5.03321e+09,1.9828,0.1146,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,4.13523e+11
295.25,1.51274e+11,5.81947e+09,2.213,0.1306,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,4.86043e+11
316.58,1.54394e+11,5.59203e+09,1.8783,0.1078,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,4.44392e+11
337.47,1.19075e+11,6.2118e+09,1.1604,0.1122,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.5725e+11
358.8,1.14145e+11,6.52949e+09,1.8842,0.1716,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,3.29217e+11
382.02,1.22679e+11,6.88555e+09,1.0224,0.1131,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.48106e+11
407.39,1.09434e+11,6.28142e+09,0.9182,0.1118,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.09916e+11
432.81,9.96465e+10,7.25506e+09,1.0147,0.1479,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.00758e+11
458.86,7.33293e+10,6.79899e+09,0.8134,0.1693,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.32975e+11
486.48,9.09628e+10,7.73176e+09,1.5366,0.2204,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.30736e+11
515,9.43894e+10,7.674e+09,1.5342,0.2112,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.39202e+11
545.43,7.20098e+10,7.27287e+09,1.1943,0.2235,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.58011e+11
575.54,4.98769e+10,8.4604e+09,1.3407,0.4044,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.16747e+11
606.6,3.71265e+10,7.47372e+09,0.8162,0.3714,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,6.74291e+10
639.7,3.29947e+10,1.08851e+10,1.0385,0.6831,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,6.72597e+10
673.03,4.27664e+10,1.11963e+10,1.7475,0.7459,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.17501e+11
706.91,3.43587e+10,1.02761e+10,3.6383,1.8449,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.59366e+11
742.76,4.75591e+10,1.08703e+10,4.0592,1.47,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,2.40611e+11
764.02,1.73897e+10,6.0178e+09,0.01,0.01,1.50474e+09,359.45,30,2017-09-06 23:46:58.800,1.75636e+10
77.06,1.20059e+10,3.5832e+10,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.40118e+10
82.21,3.80515e+10,1.37586e+10,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,7.6103e+10
87,1.00361e+11,4.90732e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.00722e+11
92.41,7.83983e+10,1.28856e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.56797e+11
98.13,5.94769e+10,1.65971e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.18954e+11
101.64,1.0918e+11,2.94342e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.1836e+11
107.08,1.63328e+11,1.95185e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.26656e+11
114.04,1.64732e+11,2.12919e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.29464e+11
121.12,1.47529e+11,5.16911e+09,0.9777,0.0711,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.91768e+11
128.19,1.64473e+11,5.53864e+09,1.1873,0.0738,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.59752e+11
135.34,1.33882e+11,5.38655e+09,1.1234,0.0858,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.84285e+11
144.61,1.03092e+11,4.74407e+09,1.1407,0.0992,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.20689e+11
155.24,7.4161e+10,4.92731e+09,1.113,0.138,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.56702e+11
165.94,6.85502e+10,5.26726e+09,1.1914,0.1683,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.50221e+11
179.14,7.9278e+10,4.80227e+09,1.7446,0.1735,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.17586e+11
193.61,5.39417e+10,4.76528e+09,1.976,0.2819,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.6053e+11
208.16,4.27636e+10,4.06548e+09,1.1668,0.2143,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,9.26602e+10
222.67,8.23545e+10,4.47753e+09,1.207,0.1234,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.81756e+11
239.27,1.2116e+11,4.71461e+09,1.801,0.1138,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.39369e+11
257.86,1.42721e+11,5.0964e+09,1.8815,0.1069,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,4.11251e+11
276.5,1.46174e+11,5.28905e+09,1.8544,0.1078,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,4.17239e+11
295.6,1.46456e+11,6.29246e+09,2.0288,0.1344,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,4.43586e+11
316.32,1.54669e+11,5.98891e+09,2.0749,0.1251,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,4.75592e+11
337.42,1.43186e+11,6.77174e+09,1.359,0.1133,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.37776e+11
358.67,1.2751e+11,6.67188e+09,1.7508,0.147,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.50755e+11
382.32,1.32587e+11,6.81069e+09,1.0913,0.1093,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.77279e+11
407.71,1.22005e+11,6.63257e+09,1.1747,0.1186,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.65324e+11
433.04,1.1591e+11,7.52004e+09,1.1977,0.1411,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.54735e+11
458.78,7.71752e+10,6.73113e+09,0.8344,0.1621,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.4157e+11
487.02,7.69179e+10,7.22044e+09,0.9239,0.185,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.47982e+11
515.14,7.72051e+10,7.6869e+09,1.0187,0.204,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.55854e+11
545.18,7.34517e+10,7.9679e+09,1.6223,0.2895,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.92612e+11
575.87,5.65595e+10,8.51173e+09,1.7847,0.4378,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.57501e+11
606.61,3.81274e+10,8.39742e+09,1.1103,0.4509,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,8.04603e+10
639.59,1.56206e+10,8.61528e+09,0.0375,0.5342,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,1.62064e+10
672.97,5.50317e+10,1.04551e+10,3.4058,0.9789,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,2.42459e+11
706.91,8.18972e+09,3.18159e+09,0.01,0.01,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,8.27162e+09
742.83,2.29201e+10,1.48153e+10,0.3375,0.7204,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.06556e+10
764.06,3.87108e+10,1.13698e+10,0.01,0.01,1.50474e+09,359.45,30,2017-09-06 23:48:00.000,3.90979e+10
76.92,8.24285e+09,8.24179e+08,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.64857e+10
82.29,3.09267e+10,9.75125e+07,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,6.18534e+10
87.46,9.93971e+10,2.13125e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.98794e+11
92.68,7.1461e+10,9.22223e+08,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.42922e+11
98.03,8.0595e+10,1.97245e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.6119e+11
101.65,1.77368e+11,2.70848e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,3.54736e+11
107.03,1.96271e+11,1.90699e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,3.92542e+11
113.98,1.79174e+11,1.91467e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,3.58348e+11
121.05,1.60345e+11,4.25906e+09,0.8645,0.051,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.98963e+11
128.2,1.53201e+11,4.54422e+09,0.8736,0.0559,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.87037e+11
135.39,1.27421e+11,4.88961e+09,0.8696,0.0731,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.38226e+11
144.62,1.01471e+11,4.56903e+09,0.9416,0.0885,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.97016e+11
155.23,8.24928e+10,4.88164e+09,1.2404,0.1349,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.84817e+11
166.19,8.1227e+10,5.34356e+09,1.1426,0.1424,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.74037e+11
178.89,9.24378e+10,4.92891e+09,1.6689,0.1479,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.46707e+11
193.57,4.22929e+10,4.78123e+09,1.4578,0.2903,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.03947e+11
208.28,4.43681e+10,4.34081e+09,0.9783,0.2021,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,8.77734e+10
222.74,8.06807e+10,4.60776e+09,1.1563,0.1271,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.73972e+11
239.28,1.22548e+11,4.6593e+09,1.5006,0.0986,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,3.06444e+11
257.79,1.51785e+11,5.06374e+09,1.9544,0.1036,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,4.48434e+11
276.62,1.49719e+11,5.53698e+09,1.9154,0.1113,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,4.36491e+11
295.72,1.47981e+11,5.88812e+09,2.1768,0.1342,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,4.70106e+11
316.72,1.58576e+11,5.76972e+09,2.5151,0.1378,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,5.5741e+11
337.59,1.36251e+11,6.52081e+09,1.3863,0.1159,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,3.25136e+11
358.41,1.14729e+11,6.02333e+09,1.3117,0.123,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.65219e+11
381.91,1.18682e+11,6.97424e+09,1.935,0.1796,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,3.48332e+11
407.56,1.1063e+11,6.15164e+09,1.026,0.114,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.24136e+11
433.09,9.59843e+10,7.18899e+09,0.9634,0.1492,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.88456e+11
458.85,7.15333e+10,6.76047e+09,0.5332,0.1482,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.09675e+11
486.85,6.32118e+10,6.84232e+09,0.8061,0.1991,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.14167e+11
514.95,7.32439e+10,7.98645e+09,1.1218,0.2341,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.55409e+11
545.2,5.7182e+10,6.6838e+09,1.0127,0.2398,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.1509e+11
575.63,5.5138e+10,8.88811e+09,1.2566,0.3667,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.24424e+11
606.21,4.88008e+10,8.5534e+09,2.0733,0.5713,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.49979e+11
639.66,2.88995e+10,7.84032e+09,1.1429,0.5898,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,6.19287e+10
673.33,2.43842e+10,3.27421e+09,0.01,0.0032,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.4628e+10
706.44,1.54076e+10,1.02757e+10,0.4095,0.9164,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,2.1717e+10
743.17,2.83965e+10,2.63456e+09,4.261,0.3855,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.49394e+11
764.03,3.9806e+10,4.25104e+10,2.3159,3.9904,1.50474e+09,359.45,30,2017-09-06 23:48:57.600,1.31993e+11
76.98,4.66162e+10,4.71225e+10,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,9.32324e+10
82.36,8.84123e+10,8.45914e+08,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.76825e+11
87.62,1.09403e+11,4.35064e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.18806e+11
92.54,8.56978e+10,1.23703e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.71396e+11
98.04,1.41854e+11,2.74269e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.83708e+11
101.62,1.87072e+11,3.56442e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.74144e+11
107.02,2.32046e+11,2.00475e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.64092e+11
113.94,2.23564e+11,2.2518e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.47128e+11
121.04,1.98483e+11,5.34684e+09,0.9426,0.0534,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.85573e+11
128.22,1.73213e+11,5.76723e+09,1.0937,0.0712,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.62656e+11
135.46,1.60649e+11,6.12065e+09,1.353,0.0922,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.78007e+11
144.44,1.0927e+11,5.49129e+09,1.0207,0.1017,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.20802e+11
155.2,8.41981e+10,5.62737e+09,1.0818,0.1383,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.75284e+11
166.12,8.2236e+10,5.83651e+09,0.8234,0.1292,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.49949e+11
179.07,1.12127e+11,5.61445e+09,1.7386,0.1427,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.07071e+11
193.74,3.70481e+10,4.90396e+09,1.3636,0.328,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,8.75669e+10
208.14,5.84365e+10,4.86695e+09,1.2633,0.1956,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.32259e+11
222.9,1.09985e+11,5.03198e+09,1.3805,0.1134,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.61819e+11
239.57,1.41892e+11,4.9808e+09,1.3956,0.087,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.39916e+11
257.86,1.66849e+11,5.63921e+09,2.0176,0.1059,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,5.03484e+11
276.85,1.42628e+11,5.8673e+09,2.039,0.1305,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.33446e+11
295.76,1.49097e+11,6.16683e+09,2.0914,0.1338,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.60918e+11
316.35,1.46566e+11,5.8981e+09,2.1025,0.1295,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.54721e+11
337.6,1.40915e+11,6.77791e+09,1.8657,0.1431,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.0382e+11
358.92,1.26119e+11,6.20029e+09,1.4744,0.1238,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.12069e+11
382.14,1.19072e+11,7.23674e+09,1.5869,0.1599,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.08027e+11
407.47,1.15916e+11,6.3956e+09,1.1486,0.1199,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.49057e+11
432.99,1.12584e+11,7.24722e+09,0.959,0.1275,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.20552e+11
458.78,1.0136e+11,7.08573e+09,1.3875,0.1697,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.41997e+11
486.42,6.34163e+10,6.69052e+09,0.8663,0.2,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.18354e+11
515.12,7.71337e+10,7.82353e+09,1.6979,0.2817,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.08099e+11
545.11,4.67477e+10,6.98526e+09,0.7972,0.27,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,8.4015e+10
575.9,2.29754e+10,2.58565e+09,0.01,0.01,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.32052e+10
606.89,4.23171e+10,9.10219e+09,1.2402,0.4864,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,9.47988e+10
639.74,5.26832e+10,7.97115e+09,2.7651,0.5294,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.98358e+11
673.06,5.27475e+10,1.1747e+10,6.2559,2.4692,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,3.82731e+11
706.74,1.92697e+10,6.38727e+09,1.3406,0.7544,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,4.51027e+10
742.73,4.9744e+10,1.56094e+09,4.3821,0.1359,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,2.67727e+11
764.02,4.40377e+10,1.10978e+10,2.6272,0.6865,1.50474e+09,359.45,30,2017-09-06 23:49:58.800,1.59734e+11
76.99,3.03363e+10,2.76509e+10,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,6.06726e+10
82.32,8.31685e+10,1.96564e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.66337e+11
87.49,9.22424e+10,2.09238e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.84485e+11
93.06,7.21019e+10,1.01401e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.44204e+11
98.03,8.82191e+10,1.75196e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.76438e+11
101.64,1.55029e+11,3.14605e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,3.10058e+11
107.02,1.87061e+11,2.02276e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,3.74122e+11
113.97,2.38379e+11,2.00323e+09,1,0,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,4.76758e+11
120.92,2.27172e+11,5.27192e+09,1.2136,0.0529,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,5.02868e+11
128.2,2.00413e+11,5.24453e+09,1.25,0.0599,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,4.50929e+11
135.44,1.53432e+11,5.95942e+09,1.1879,0.0866,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,3.35694e+11
144.49,1.14307e+11,4.92833e+09,1.2209,0.0972,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,2.53864e+11
155.2,7.13099e+10,4.92544e+09,0.9276,0.1339,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.37457e+11
166.04,9.62489e+10,5.84895e+09,1.5945,0.164,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,2.49718e+11
178.95,9.57879e+10,5.61987e+09,1.9688,0.1842,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,2.84375e+11
193.57,3.61857e+10,4.85765e+09,1.3946,0.3353,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,8.66503e+10
208.07,4.96212e+10,4.40233e+09,0.8289,0.1664,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,9.07522e+10
222.73,9.60694e+10,5.01074e+09,1.1728,0.1171,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,2.0874e+11
239.64,1.44336e+11,4.80292e+09,1.4122,0.0829,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,3.48167e+11
257.84,1.58582e+11,5.584e+09,2.0404,0.1109,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,4.82153e+11
276.72,1.44334e+11,5.7737e+09,1.9153,0.1215,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,4.20777e+11
295.67,1.56386e+11,6.04307e+09,2.4027,0.1401,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,5.32135e+11
316.56,1.40604e+11,5.91669e+09,2.0662,0.1337,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,4.3112e+11
337.34,1.36224e+11,6.70646e+09,2.357,0.1776,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,4.57304e+11
358.57,1.21513e+11,6.44461e+09,1.8725,0.1567,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,3.49046e+11
382.14,1.14521e+11,6.6887e+09,1.6027,0.1539,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,2.98064e+11
407.57,1.00186e+11,6.3225e+09,0.945,0.1243,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.94862e+11
432.66,9.79976e+10,6.96352e+09,0.9075,0.1375,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.8693e+11
458.9,6.84636e+10,6.5008e+09,0.9871,0.1907,1.50474e+09,359.45,30,2017-09-06 23:51:00.000,1.36044e+11
