Alt,Ne,Time
101.55322265625,115609171675.42856,2017-09-06 13:16:58.803694
101.55322265625,117580132937.14287,2017-09-06 13:18:00.003754
101.55322265625,118022681161.14287,2017-09-06 13:18:57.603683
101.55322265625,115333056804.57144,2017-09-06 13:19:58.803673
101.55322265625,114932856539.42856,2017-09-06 13:21:00.003764
101.55322265625,114495331181.71428,2017-09-06 13:21:57.603663
101.55322265625,113831734710.85715,2017-09-06 13:22:58.803663
101.55322265625,114654608237.71426,2017-09-06 13:24:00.003773
101.55322265625,114390088557.7143,2017-09-06 13:24:57.603702
101.55322265625,113684238921.14285,2017-09-06 13:25:58.803622
101.55322265625,113479001234.28572,2017-09-06 13:27:00.003692
101.55322265625,113586893385.14285,2017-09-06 13:27:57.603641
101.55322265625,112586585819.42856,2017-09-06 13:28:58.803611
101.55322265625,103073923072.0,2017-09-06 13:30:00.003722
101.55322265625,99988132425.14285,2017-09-06 13:30:57.603600
101.55322265625,98522811830.85713,2017-09-06 13:31:58.803671
101.55322265625,98016554422.85712,2017-09-06 13:33:00.003600
101.55322265625,99643880009.14285,2017-09-06 13:33:57.603579
101.55322265625,98876421851.42856,2017-09-06 13:34:58.803589
101.55322265625,100331464996.57143,2017-09-06 13:36:00.003650
101.55322265625,109601576667.42856,2017-09-06 13:37:58.803619
101.55322265625,111230843757.71426,2017-09-06 13:39:00.003639
101.55322265625,111439202596.57141,2017-09-06 13:39:57.603528
101.55322265625,112233129106.28572,2017-09-06 13:40:58.803528
101.55322265625,109427268461.7143,2017-09-06 13:42:00.003618
101.55322265625,109169620699.42856,2017-09-06 13:42:57.603527
101.55322265625,107836297801.14285,2017-09-06 13:43:58.803517
101.55322265625,107442043757.71426,2017-09-06 13:45:00.003799
101.55322265625,108347479771.42857,2017-09-06 13:45:57.603758
101.55322265625,108493382802.2857,2017-09-06 13:46:58.803758
101.55322265625,106466974573.71428,2017-09-06 13:48:00.003738
101.55322265625,106127286272.0,2017-09-06 13:49:58.803747
101.55322265625,105540584594.2857,2017-09-06 13:51:00.003858
101.55322265625,104426556854.85713,2017-09-06 13:51:57.603767
101.55322265625,104490295295.99998,2017-09-06 13:52:58.803746
101.55322265625,101210169344.0,2017-09-06 13:54:00.003756
101.55322265625,99270536630.85713,2017-09-06 13:54:57.603726
101.55322265625,98496846701.7143,2017-09-06 13:55:58.803816
101.55322265625,98067280457.14285,2017-09-06 13:57:00.003746
101.55322265625,96446823277.71428,2017-09-06 13:57:57.603715
101.55322265625,95269876297.14284,2017-09-06 13:58:58.803715
101.55322265625,93768266313.14285,2017-09-06 14:00:00.003886
101.55322265625,92381454336.0,2017-09-06 14:00:57.603714
101.55322265625,91649772982.85715,2017-09-06 14:01:58.803704
101.55322265625,89849825572.57144,2017-09-06 14:03:00.003795
101.55322265625,88771877741.71426,2017-09-06 14:03:57.603724
101.55322265625,88177102262.85715,2017-09-06 14:04:58.803714
101.55322265625,86371731748.57143,2017-09-06 14:06:00.003774
101.55322265625,85367049654.85713,2017-09-06 14:06:57.603723
101.55322265625,85297757037.71426,2017-09-06 14:07:58.803763
101.55322265625,83548807168.0,2017-09-06 14:09:00.003813
101.55322265625,83856401554.2857,2017-09-06 14:09:57.603722
101.55322265625,82014823570.2857,2017-09-06 14:10:58.803712
101.55322265625,80550743478.85713,2017-09-06 14:12:00.003783
101.55322265625,80878965321.14285,2017-09-06 14:12:57.603712
101.55322265625,79587067026.2857,2017-09-06 14:15:00.003752
101.55322265625,77821850185.14285,2017-09-06 14:15:57.603711
